IncidntNum,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,X,Y,Location,PdId
150104823,OTHER OFFENSES,FALSE PERSONATION TO RECEIVE MONEY OR PROPERTY,Monday,01/26/2015,15:00,INGLESIDE,NONE,1100 Block of CAYUGA AV,-122.440660894634,37.7205097496756,"(37.7205097496756, -122.440660894634)",15010482309029
150104839,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,Tuesday,02/03/2015,17:10,SOUTHERN,"ARREST, BOOKED",1000 Block of MARKET ST,-122.411071423064,37.7817511307229,"(37.7817511307229, -122.411071423064)",15010483916010
150104845,VEHICLE THEFT,STOLEN AUTOMOBILE,Tuesday,02/03/2015,06:20,BAYVIEW,NONE,200 Block of BARNEVELD AV,-122.402841680867,37.7450364333137,"(37.7450364333137, -122.402841680867)",15010484507021
150104851,OTHER OFFENSES,"STAY AWAY ORDER VIOLATION, DV RELATED",Tuesday,02/03/2015,14:13,TENDERLOIN,"ARREST, BOOKED",LEAVENWORTH ST / EDDY ST,-122.414242955907,37.7837240254478,"(37.7837240254478, -122.414242955907)",15010485115151
150104851,SECONDARY CODES,DOMESTIC VIOLENCE,Tuesday,02/03/2015,14:13,TENDERLOIN,"ARREST, BOOKED",LEAVENWORTH ST / EDDY ST,-122.414242955907,37.7837240254478,"(37.7837240254478, -122.414242955907)",15010485115200
150104851,ASSAULT,THREATS AGAINST LIFE,Tuesday,02/03/2015,14:13,TENDERLOIN,"ARREST, BOOKED",LEAVENWORTH ST / EDDY ST,-122.414242955907,37.7837240254478,"(37.7837240254478, -122.414242955907)",15010485119057
150104867,OTHER OFFENSES,"COMPUTER SYSTEM, ACCESSING, COPYING, OR DAMAGING",Thursday,01/29/2015,09:02,CENTRAL,NONE,400 Block of GRANT AV,-122.405716064431,37.7910323101921,"(37.7910323101921, -122.405716064431)",15010486709264
150104867,FRAUD,"FALSE PRETENSES, GRAND THEFT",Thursday,01/29/2015,09:02,CENTRAL,NONE,400 Block of GRANT AV,-122.405716064431,37.7910323101921,"(37.7910323101921, -122.405716064431)",15010486710125
150104873,LARCENY/THEFT,PETTY THEFT BICYCLE,Tuesday,02/03/2015,15:20,CENTRAL,NONE,2300 Block of STOCKTON ST,-122.410524742229,37.8074451162355,"(37.8074451162355, -122.410524742229)",15010487306313
150104889,ASSAULT,THREATS AGAINST LIFE,Saturday,01/10/2015,10:00,CENTRAL,NONE,300 Block of MONTGOMERY ST,-122.402739239559,37.7923753856472,"(37.7923753856472, -122.402739239559)",15010488919057
150104889,OTHER OFFENSES,VIOLATION OF FEDERAL STATUTE,Saturday,01/10/2015,10:00,CENTRAL,NONE,300 Block of MONTGOMERY ST,-122.402739239559,37.7923753856472,"(37.7923753856472, -122.402739239559)",15010488931000
150104895,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Tuesday,02/03/2015,17:00,INGLESIDE,"ARREST, BOOKED",MISSION ST / MURRAY ST,-122.426391018521,37.7336749150104,"(37.7336749150104, -122.426391018521)",15010489565016
150104908,ASSAULT,BATTERY,Tuesday,02/03/2015,16:30,NORTHERN,NONE,2100 Block of CALIFORNIA ST,-122.429732992551,37.7893728798505,"(37.7893728798505, -122.429732992551)",15010490804134
150104908,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Tuesday,02/03/2015,16:30,NORTHERN,NONE,2100 Block of CALIFORNIA ST,-122.429732992551,37.7893728798505,"(37.7893728798505, -122.429732992551)",15010490864020
150104914,LARCENY/THEFT,GRAND THEFT PICKPOCKET,Monday,02/02/2015,19:11,TARAVAL,NONE,19TH AV / HOLLOWAY AV,-122.475222189932,37.7210571460375,"(37.7210571460375, -122.475222189932)",15010491406112
150104920,NON-CRIMINAL,"DEATH REPORT, CAUSE UNKNOWN",Tuesday,02/03/2015,10:00,TENDERLOIN,NONE,400 Block of ELLIS ST,-122.413609328985,37.784696907904,"(37.784696907904, -122.413609328985)",15010492061030
150104936,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Tuesday,02/03/2015,17:10,CENTRAL,EXCEPTIONAL CLEARANCE,STOCKTON ST / GREEN ST,-122.409017007613,37.7994880717633,"(37.7994880717633, -122.409017007613)",15010493664020
150104942,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Tuesday,02/03/2015,14:00,BAYVIEW,NONE,900 Block of FELTON ST,-122.413998755933,37.7276354562102,"(37.7276354562102, -122.413998755933)",15010494206303
150104958,BURGLARY,"BURGLARY, FORCIBLE ENTRY",Sunday,02/01/2015,21:00,RICHMOND,NONE,5300 Block of GEARY BL,-122.476719025527,37.7805797943167,"(37.7805797943167, -122.476719025527)",15010495805071
150104964,ROBBERY,ROBBERY OF A CHAIN STORE WITH BODILY FORCE,Tuesday,02/03/2015,17:45,SOUTHERN,"ARREST, BOOKED",700 Block of MISSION ST,-122.403070000847,37.7852686309087,"(37.7852686309087, -122.403070000847)",15010496403044
150104964,OTHER OFFENSES,PROBATION VIOLATION,Tuesday,02/03/2015,17:45,SOUTHERN,"ARREST, BOOKED",700 Block of MISSION ST,-122.403070000847,37.7852686309087,"(37.7852686309087, -122.403070000847)",15010496426170
150104964,WARRANTS,WARRANT ARREST,Tuesday,02/03/2015,17:45,SOUTHERN,"ARREST, BOOKED",700 Block of MISSION ST,-122.403070000847,37.7852686309087,"(37.7852686309087, -122.403070000847)",15010496463010
150104970,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Tuesday,02/03/2015,17:40,NORTHERN,"ARREST, CITED",FRANKLIN ST / GOLDEN GATE AV,-122.422090267887,37.7808219708329,"(37.7808219708329, -122.422090267887)",15010497065016
150104992,OTHER OFFENSES,FALSE PERSONATION TO RECEIVE MONEY OR PROPERTY,Monday,02/02/2015,13:10,CENTRAL,NONE,1400 Block of SACRAMENTO ST,-122.41693893613,37.7919493361815,"(37.7919493361815, -122.41693893613)",15010499209029
150105003,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Tuesday,02/03/2015,16:42,CENTRAL,NONE,1000 Block of BUSH ST,-122.414576897,37.7894768075723,"(37.7894768075723, -122.414576897)",15010500364020
150105019,NON-CRIMINAL,SEARCH WARRANT SERVICE,Tuesday,02/03/2015,16:59,INGLESIDE,"ARREST, BOOKED",1000 Block of CAYUGA AV,-122.440235454273,37.7211907226133,"(37.7211907226133, -122.440235454273)",15010501975025
150105053,NON-CRIMINAL,FOUND PROPERTY,Tuesday,02/03/2015,15:00,TARAVAL,NONE,GREAT HWY / NORIEGA ST,-122.508432367694,37.752827655129,"(37.752827655129, -122.508432367694)",15010505372000
150105069,BAD CHECKS,"CHECKS, NON-SUFFICIENT FUNDS (MISDEMEANOR)",Monday,02/02/2015,19:30,MISSION,NONE,16TH ST / MISSION ST,-122.419671780296,37.7650501214668,"(37.7650501214668, -122.419671780296)",15010506909030
150105075,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,02/03/2015,11:45,RICHMOND,NONE,1000 Block of GREAT HY,-122.510225749052,37.7672442209616,"(37.7672442209616, -122.510225749052)",15010507506244
140281500,LARCENY/THEFT,PETTY THEFT BICYCLE,Friday,04/04/2014,19:30,SOUTHERN,NONE,5TH ST / MISSION ST,-122.406481972743,37.7827317884887,"(37.7827317884887, -122.406481972743)",14028150006313
150105081,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,02/03/2015,16:30,SOUTHERN,NONE,0 Block of 6TH ST,-122.410041631816,37.7819536537257,"(37.7819536537257, -122.410041631816)",15010508106244
150105097,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,02/02/2015,17:30,CENTRAL,NONE,JONES ST / PACIFIC AV,-122.415006296604,37.7958776753364,"(37.7958776753364, -122.415006296604)",15010509707021
150105116,ASSAULT,THREATS AGAINST LIFE,Tuesday,02/03/2015,17:50,BAYVIEW,NONE,1000 Block of OAKDALE AV,-122.380348349699,37.7288276251864,"(37.7288276251864, -122.380348349699)",15010511619057
150105122,ROBBERY,"ROBBERY, BODILY FORCE",Monday,02/02/2015,03:50,SOUTHERN,NONE,JULIA ST / MINNA ST,-122.411874120577,37.7776176281026,"(37.7776176281026, -122.411874120577)",15010512203074
150105138,BURGLARY,"BURGLARY OF APARTMENT HOUSE, ATT FORCIBLE ENTRY",Saturday,01/31/2015,20:00,BAYVIEW,NONE,800 Block of CAROLINA ST,-122.399983788101,37.7573788687978,"(37.7573788687978, -122.399983788101)",15010513805012
150105166,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Tuesday,02/03/2015,18:40,INGLESIDE,"ARREST, BOOKED",MISSION ST / SILVER AV,-122.431295002963,37.7287297938303,"(37.7287297938303, -122.431295002963)",15010516665016
150105172,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Saturday,01/10/2015,20:00,CENTRAL,NONE,800 Block of VALLEJO ST,-122.411302650354,37.798321225099,"(37.798321225099, -122.411302650354)",15010517268020
150105188,ROBBERY,"ROBBERY, BODILY FORCE",Tuesday,02/03/2015,18:50,SOUTHERN,NONE,900 Block of MARKET ST,-122.408595110869,37.7837069301545,"(37.7837069301545, -122.408595110869)",15010518803074
150105194,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Tuesday,02/03/2015,18:55,MISSION,"ARREST, BOOKED",3300 Block of 23RD ST,-122.419154926676,37.7538579167642,"(37.7538579167642, -122.419154926676)",15010519465016
150105229,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Tuesday,02/03/2015,19:09,BAYVIEW,"ARREST, BOOKED",26TH ST / CONNECTICUT ST,-122.396411072525,37.7511784346447,"(37.7511784346447, -122.396411072525)",15010522962050
150105235,LARCENY/THEFT,"LICENSE PLATE OR TAB, THEFT OF",Monday,02/02/2015,08:00,BAYVIEW,NONE,WILLIAMS AV / MENDELL ST,-122.394888208756,37.7295846900095,"(37.7295846900095, -122.394888208756)",15010523506246
150105241,ASSAULT,FALSE IMPRISONMENT,Monday,02/02/2015,21:00,BAYVIEW,"ARREST, BOOKED",1000 Block of HOLLISTER AV,-122.391468771522,37.7192685809366,"(37.7192685809366, -122.391468771522)",15010524104170
150105241,"SEX OFFENSES, FORCIBLE","ORAL COPULATION, UNLAWFUL (ADULT VICTIM)",Monday,02/02/2015,21:00,BAYVIEW,"ARREST, BOOKED",1000 Block of HOLLISTER AV,-122.391468771522,37.7192685809366,"(37.7192685809366, -122.391468771522)",15010524114052
150105241,ASSAULT,INFLICT INJURY ON COHABITEE,Monday,02/02/2015,21:00,BAYVIEW,"ARREST, BOOKED",1000 Block of HOLLISTER AV,-122.391468771522,37.7192685809366,"(37.7192685809366, -122.391468771522)",15010524115040
150105257,ASSAULT,BATTERY,Tuesday,02/03/2015,17:18,RICHMOND,NONE,CALIFORNIA ST / BRODERICK ST,-122.442112423143,37.7878555996754,"(37.7878555996754, -122.442112423143)",15010525704134
150105257,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Tuesday,02/03/2015,17:18,RICHMOND,NONE,CALIFORNIA ST / BRODERICK ST,-122.442112423143,37.7878555996754,"(37.7878555996754, -122.442112423143)",15010525728160
150105263,ASSAULT,THREATS AGAINST LIFE,Tuesday,02/03/2015,10:45,MISSION,NONE,100 Block of 14TH ST,-122.417282382012,37.7684917389792,"(37.7684917389792, -122.417282382012)",15010526319057
150105285,TREA,TRESPASSING OR LOITERING NEAR POSTED INDUSTRIAL PROPERTY,Tuesday,02/03/2015,17:05,BAYVIEW,NONE,300 Block of 20TH ST,-122.386104938274,37.760692489996,"(37.760692489996, -122.386104938274)",15010528527197
150105291,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Tuesday,02/03/2015,18:46,MISSION,UNFOUNDED,500 Block of CASTRO ST,-122.434994783089,37.7600697106567,"(37.7600697106567, -122.434994783089)",15010529164085
150105304,"SEX OFFENSES, FORCIBLE",SEXUAL BATTERY,Sunday,02/01/2015,22:00,CENTRAL,NONE,WASHINGTON ST / HYDE ST,-122.41794044472,37.7936819085763,"(37.7936819085763, -122.41794044472)",15010530404144
150105310,OTHER OFFENSES,VIOLATION OF RESTRAINING ORDER,Monday,02/02/2015,20:15,INGLESIDE,NONE,0 Block of LAWRENCE AV,-122.451345531222,37.70986044957,"(37.70986044957, -122.451345531222)",15010531015161
166040297,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Saturday,02/13/2016,10:00,SOUTHERN,NONE,MARKET ST / SUTTER ST,-122.40031605728647,37.79009962736703,"(37.79009962736703, -122.40031605728647)",16604029706374
166091080,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Friday,04/15/2016,17:41,SOUTHERN,NONE,MARKET ST / POWELL ST,-122.40754585593122,37.78440117948599,"(37.78440117948599, -122.40754585593122)",16609108006372
120058272,WEAPON LAWS,POSS OF PROHIBITED WEAPON,Friday,01/29/2016,11:00,SOUTHERN,"ARREST, BOOKED",800 Block of BRYANT ST,-122.40340479147905,37.775420706711,"(37.775420706711, -122.40340479147905)",12005827212120
150105326,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Tuesday,02/03/2015,13:00,INGLESIDE,NONE,1000 Block of CAYUGA AV,-122.440006611531,37.7218048835547,"(37.7218048835547, -122.440006611531)",15010532604014
150105332,ROBBERY,ROBBERY ON THE STREET WITH A GUN,Tuesday,02/03/2015,19:24,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)",15010533203011
150105332,ASSAULT,DISCHARGING IN GROSSLY NEGLIGENT MANNER,Tuesday,02/03/2015,19:24,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)",15010533204084
150105348,LARCENY/THEFT,PETTY THEFT BICYCLE,Monday,02/02/2015,16:00,PARK,NONE,1800 Block of HAYES ST,-122.44691608078,37.773886367051,"(37.773886367051, -122.44691608078)",15010534806312
150105354,ROBBERY,"ROBBERY, BODILY FORCE",Tuesday,02/03/2015,19:15,TENDERLOIN,NONE,200 Block of HYDE ST,-122.415721688006,37.7830679886919,"(37.7830679886919, -122.415721688006)",15010535403074
150105360,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,02/03/2015,16:00,SOUTHERN,NONE,HARRISON ST / 11TH ST,-122.41248326348,37.7706305910776,"(37.7706305910776, -122.41248326348)",15010536006244
150105376,ASSAULT,BATTERY,Tuesday,02/03/2015,19:30,TENDERLOIN,NONE,GOLDEN GATE AV / LEAVENWORTH ST,-122.413869632554,37.7818621883021,"(37.7818621883021, -122.413869632554)",15010537604134
150105382,ASSAULT,BATTERY,Sunday,02/01/2015,17:00,INGLESIDE,NONE,0 Block of ARGONAUT AV,-122.414753332924,37.7107503110825,"(37.7107503110825, -122.414753332924)",15010538204134
150105398,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Monday,02/02/2015,20:00,MISSION,NONE,400 Block of 14TH ST,-122.423321421434,37.7680170125986,"(37.7680170125986, -122.423321421434)",15010539871010
150105401,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Friday,01/30/2015,15:00,TENDERLOIN,NONE,100 Block of TURK ST,-122.411615075408,37.7831614109395,"(37.7831614109395, -122.411615075408)",15010540106303
150105417,NON-CRIMINAL,LOCATED PROPERTY,Tuesday,02/03/2015,18:26,INGLESIDE,NONE,0 Block of ONEIDA AV,-122.439624543268,37.7206038015008,"(37.7206038015008, -122.439624543268)",15010541773001
150105423,LARCENY/THEFT,GRAND THEFT FROM PERSON,Tuesday,02/03/2015,18:18,SOUTHERN,NONE,100 Block of NEWMONTGOMERY ST,-122.399289033567,37.786383021575,"(37.786383021575, -122.399289033567)",15010542306153
150105439,OTHER OFFENSES,HARASSING PHONE CALLS,Saturday,01/31/2015,20:18,CENTRAL,NONE,400 Block of DAVIS CT,-122.398324392842,37.7966976738334,"(37.7966976738334, -122.398324392842)",15010543928135
150105445,VEHICLE THEFT,STOLEN AUTOMOBILE,Tuesday,02/03/2015,05:30,TARAVAL,NONE,JUNIPERO SERRA BL / HOLLOWAY AV,-122.472321912705,37.7216221726261,"(37.7216221726261, -122.472321912705)",15010544507021
150105451,NON-CRIMINAL,FOUND PROPERTY,Tuesday,02/03/2015,20:00,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)",15010545172000
150105473,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Tuesday,02/03/2015,17:45,TARAVAL,NONE,100 Block of SUMMIT ST,-122.453994369282,37.7164758973784,"(37.7164758973784, -122.453994369282)",15010547364070
150105489,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Friday,01/30/2015,17:00,CENTRAL,NONE,GREEN ST / HYDE ST,-122.418861966021,37.7982652352526,"(37.7982652352526, -122.418861966021)",15010548971010
120058272,WEAPON LAWS,"FIREARM, LOADED, IN VEHICLE, POSSESSION OR USE",Friday,01/29/2016,11:00,SOUTHERN,"ARREST, BOOKED",800 Block of BRYANT ST,-122.40340479147905,37.775420706711,"(37.775420706711, -122.40340479147905)",12005827212168
170351418,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",Saturday,04/29/2017,11:36,NORTHERN,"ARREST, BOOKED",3100 Block of FRANKLIN ST,-122.42659385275259,37.80348495251978,"(37.80348495251978, -122.42659385275259)",17035141805013
170351418,NON-CRIMINAL,CASE CLOSURE,Saturday,04/29/2017,11:36,NORTHERN,"ARREST, BOOKED",3100 Block of FRANKLIN ST,-122.42659385275259,37.80348495251978,"(37.80348495251978, -122.42659385275259)",17035141875030
150105508,"SEX OFFENSES, FORCIBLE",SEXUAL BATTERY,Monday,02/02/2015,08:30,MISSION,NONE,16TH ST / MISSION ST,-122.419671780296,37.7650501214668,"(37.7650501214668, -122.419671780296)",15010550804144
150105514,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,02/03/2015,19:00,CENTRAL,NONE,BAY ST / KEARNY ST,-122.407149304657,37.806426731679,"(37.806426731679, -122.407149304657)",15010551406244
150105520,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Monday,02/02/2015,23:00,TARAVAL,NONE,MARGARET AV / SUMMIT ST,-122.453699685257,37.7161089324351,"(37.7161089324351, -122.453699685257)",15010552006243
150105536,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Tuesday,02/03/2015,20:40,PARK,"ARREST, CITED",SCOTT ST / MCALLISTER ST,-122.436698225121,37.7780062911327,"(37.7780062911327, -122.436698225121)",15010553665016
150105542,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Tuesday,02/03/2015,20:10,TENDERLOIN,"ARREST, BOOKED",100 Block of OFARRELL ST,-122.407244087032,37.7865647607685,"(37.7865647607685, -122.407244087032)",15010554206362
150105558,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Tuesday,02/03/2015,18:00,SOUTHERN,NONE,MARKET ST / MASON ST,-122.408953598279,37.783287873572,"(37.783287873572, -122.408953598279)",15010555806243
150105570,LARCENY/THEFT,PETTY THEFT FROM UNLOCKED AUTO,Tuesday,02/03/2015,16:20,SOUTHERN,NONE,BONIFACIO ST / MABINI ST,-122.399837367207,37.7822127546626,"(37.7822127546626, -122.399837367207)",15010557006223
150105586,NON-CRIMINAL,"LICENSE PLATE, FOUND",Tuesday,02/03/2015,18:26,INGLESIDE,NONE,0 Block of ONEIDA AV,-122.439624543268,37.7206038015008,"(37.7206038015008, -122.439624543268)",15010558671011
150105586,NON-CRIMINAL,FOUND PROPERTY,Tuesday,02/03/2015,18:26,INGLESIDE,NONE,0 Block of ONEIDA AV,-122.439624543268,37.7206038015008,"(37.7206038015008, -122.439624543268)",15010558672000
150105592,BURGLARY,"BURGLARY OF APARTMENT HOUSE, ATT FORCIBLE ENTRY",Saturday,01/31/2015,12:00,NORTHERN,NONE,1400 Block of GREEN ST,-122.422975242584,37.7976645305321,"(37.7976645305321, -122.422975242584)",15010559205012
150105605,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Tuesday,02/03/2015,13:00,CENTRAL,NONE,100 Block of GEARY ST,-122.405819515169,37.7876106365854,"(37.7876106365854, -122.405819515169)",15010560506304
150105611,WEAPON LAWS,POSS OF FIREARM BY CONVICTED FELON/ADDICT/ALIEN,Tuesday,02/03/2015,20:09,SOUTHERN,"ARREST, BOOKED",0 Block of DORE ST,-122.412933062384,37.7739274524819,"(37.7739274524819, -122.412933062384)",15010561112080
150105611,WEAPON LAWS,"FIREARM, LOADED, IN VEHICLE, POSSESSION OR USE",Tuesday,02/03/2015,20:09,SOUTHERN,"ARREST, BOOKED",0 Block of DORE ST,-122.412933062384,37.7739274524819,"(37.7739274524819, -122.412933062384)",15010561112168
150105611,DRUG/NARCOTIC,POSSESSION OF HEROIN,Tuesday,02/03/2015,20:09,SOUTHERN,"ARREST, BOOKED",0 Block of DORE ST,-122.412933062384,37.7739274524819,"(37.7739274524819, -122.412933062384)",15010561116100
150105611,WEAPON LAWS,"FIREARM, ARMED WHILE POSSESSING CONTROLLED SUBSTANCE",Tuesday,02/03/2015,20:09,SOUTHERN,"ARREST, BOOKED",0 Block of DORE ST,-122.412933062384,37.7739274524819,"(37.7739274524819, -122.412933062384)",15010561116780
150105611,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Tuesday,02/03/2015,20:09,SOUTHERN,"ARREST, BOOKED",0 Block of DORE ST,-122.412933062384,37.7739274524819,"(37.7739274524819, -122.412933062384)",15010561162050
150105627,OTHER OFFENSES,FALSE PERSONATION TO RECEIVE MONEY OR PROPERTY,Saturday,01/31/2015,15:00,BAYVIEW,UNFOUNDED,1500 Block of UNDERWOOD AV,-122.390894724304,37.7293119114256,"(37.7293119114256, -122.390894724304)",15010562709029
150105627,NON-CRIMINAL,COURTESY REPORT,Saturday,01/31/2015,15:00,BAYVIEW,UNFOUNDED,1500 Block of UNDERWOOD AV,-122.390894724304,37.7293119114256,"(37.7293119114256, -122.390894724304)",15010562768030
150105627,NON-CRIMINAL,CASE CLOSURE,Saturday,01/31/2015,15:00,BAYVIEW,UNFOUNDED,1500 Block of UNDERWOOD AV,-122.390894724304,37.7293119114256,"(37.7293119114256, -122.390894724304)",15010562775030
150105633,FRAUD,"CREDIT CARD, THEFT OF",Tuesday,02/03/2015,21:00,SOUTHERN,"ARREST, BOOKED",0 Block of UNITEDNATIONS PZ,-122.414317857881,37.7799444052046,"(37.7799444052046, -122.414317857881)",15010563309310
150105633,FRAUD,FALSE ID TO PEACE OFFICER,Tuesday,02/03/2015,21:00,SOUTHERN,"ARREST, BOOKED",0 Block of UNITEDNATIONS PZ,-122.414317857881,37.7799444052046,"(37.7799444052046, -122.414317857881)",15010563327065
150105649,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Sunday,02/01/2015,17:00,SOUTHERN,NONE,400 Block of CLEMENTINA ST,-122.405112001355,37.7798431570931,"(37.7798431570931, -122.405112001355)",15010564971010
150105655,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,02/03/2015,18:00,BAYVIEW,NONE,23RD ST / ILLINOIS ST,-122.387067977547,37.7554460266182,"(37.7554460266182, -122.387067977547)",15010565506244
150105661,ROBBERY,"ROBBERY, BODILY FORCE",Tuesday,02/03/2015,18:30,NORTHERN,NONE,1100 Block of POST ST,-122.420775721444,37.7867754820647,"(37.7867754820647, -122.420775721444)",15010566103074
150105661,SECONDARY CODES,DOMESTIC VIOLENCE,Tuesday,02/03/2015,18:30,NORTHERN,NONE,1100 Block of POST ST,-122.420775721444,37.7867754820647,"(37.7867754820647, -122.420775721444)",15010566115200
150105677,WARRANTS,ENROUTE TO DEPARTMENT OF CORRECTIONS,Tuesday,02/03/2015,21:17,INGLESIDE,"ARREST, BOOKED",100 Block of BROOKDALE AV,-122.4208910342,37.7120920675614,"(37.7120920675614, -122.4208910342)",15010567762020
150105683,MISSING PERSON,MISSING JUVENILE,Tuesday,02/03/2015,08:00,BAYVIEW,NONE,700 Block of JERROLD AV,-122.373456171525,37.7296796672727,"(37.7296796672727, -122.373456171525)",15010568374010
150105683,MISSING PERSON,FOUND PERSON,Tuesday,02/03/2015,08:00,BAYVIEW,NONE,700 Block of JERROLD AV,-122.373456171525,37.7296796672727,"(37.7296796672727, -122.373456171525)",15010568375000
150105699,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Tuesday,01/20/2015,12:00,NORTHERN,NONE,2200 Block of PACIFIC AV,-122.43229520935,37.7937145536167,"(37.7937145536167, -122.43229520935)",15010569928160
150105702,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,02/02/2015,20:30,SOUTHERN,NONE,2ND ST / SOUTHPARK AV,-122.392845456789,37.7824570677935,"(37.7824570677935, -122.392845456789)",15010570206244
150105718,NON-CRIMINAL,AIDED CASE,Tuesday,02/03/2015,20:23,BAYVIEW,NONE,22ND ST / KANSAS ST,-122.402806433608,37.7570691172002,"(37.7570691172002, -122.402806433608)",15010571851040
150105724,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,02/03/2015,19:45,RICHMOND,NONE,EUCLID AV / LAUREL ST,-122.449270249224,37.7846856433216,"(37.7846856433216, -122.449270249224)",15010572406244
150105730,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,02/03/2015,19:30,RICHMOND,NONE,1000 Block of POINTLOBOS AV,-122.513642064265,37.7784692199467,"(37.7784692199467, -122.513642064265)",15010573006244
150105746,NON-CRIMINAL,FOUND PROPERTY,Tuesday,02/03/2015,15:30,NORTHERN,NONE,3100 Block of FILLMORE ST,-122.435889235002,37.7987183534813,"(37.7987183534813, -122.435889235002)",15010574672000
150105752,ROBBERY,"ROBBERY, BODILY FORCE",Tuesday,02/03/2015,21:15,SOUTHERN,NONE,MISSION ST / 4TH ST,-122.404270179486,37.7844788538745,"(37.7844788538745, -122.404270179486)",15010575203074
150105768,OTHER OFFENSES,PROBATION VIOLATION,Tuesday,02/03/2015,21:37,INGLESIDE,"ARREST, BOOKED",1900 Block of SUNNYDALE AV,-122.417144802399,37.7121502932531,"(37.7121502932531, -122.417144802399)",15010576826170
150105768,OTHER OFFENSES,CRUELTY TO ANIMALS,Tuesday,02/03/2015,21:37,INGLESIDE,"ARREST, BOOKED",1900 Block of SUNNYDALE AV,-122.417144802399,37.7121502932531,"(37.7121502932531, -122.417144802399)",15010576828010
150105768,DRIVING UNDER THE INFLUENCE,DRIVING WHILE UNDER THE INFLUENCE OF DRUGS,Tuesday,02/03/2015,21:37,INGLESIDE,"ARREST, BOOKED",1900 Block of SUNNYDALE AV,-122.417144802399,37.7121502932531,"(37.7121502932531, -122.417144802399)",15010576865060
150105768,NON-CRIMINAL,PROPERTY FOR IDENTIFICATION,Tuesday,02/03/2015,21:37,INGLESIDE,"ARREST, BOOKED",1900 Block of SUNNYDALE AV,-122.417144802399,37.7121502932531,"(37.7121502932531, -122.417144802399)",15010576873000
150105774,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Tuesday,02/03/2015,21:40,RICHMOND,"ARREST, BOOKED",2800 Block of TURK ST,-122.451998028803,37.7780501202623,"(37.7780501202623, -122.451998028803)",15010577465016
150105796,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,02/03/2015,21:00,SOUTHERN,NONE,200 Block of THE EMBARCADEROSOUTH ST,-122.396374439116,37.7980532528058,"(37.7980532528058, -122.396374439116)",15010579606244
